,sweep_1,sweep_2,sweep_3,sweep_4,sweep_5,sweep_6,sweep_7,sweep_8,sweep_9,sweep_10,sweep_11,sweep_12,sweep_13,sweep_14,sweep_15,sweep_16,sweep_17,sweep_18,sweep_19,sweep_20,sweep_21
919,1.5235e-11,2.7625e-12,-2.36775e-11,-1.0415e-11,8.166e-11,2.6155e-11,-1.023e-11,-3.0965e-11,7.62825e-11,3.801675e-10,8.028e-10,1.41493e-09,2.3989124e-09,3.5365926e-09,5.220705e-09,6.738225e-09,8.383033e-09,9.726323e-09,1.1026683e-08,1.208976e-08,1.3992253e-08
920,5.235e-12,6.5125e-12,-2.61775e-11,-1.854e-11,8.541e-11,2.8655e-11,-1.023e-11,-4.0965e-11,7.94075e-11,3.720425e-10,8.20925e-10,1.41118e-09,2.4132876e-09,3.5509675e-09,5.23383e-09,6.75635e-09,8.384908e-09,9.725698e-09,1.1021682e-08,1.209851e-08,1.4001627e-08
921,-4.765e-12,1.02625e-11,-1.55525e-11,-2.604e-11,7.4785e-11,3.2405e-11,-3.98e-12,-4.7215e-11,8.25325e-11,3.539175e-10,8.3405e-10,1.40618e-09,2.4151625e-09,3.5422174e-09,5.24758e-09,6.7926e-09,8.382408e-09,9.740073e-09,1.1006057e-08,1.210351e-08,1.40097525e-08
922,2.735e-12,4.6375e-12,-3.6775e-12,-3.9165e-11,7.041e-11,2.7405e-11,9.145e-12,-5.2215e-11,7.94075e-11,3.407925e-10,8.228e-10,1.40743e-09,2.4164124e-09,3.5247174e-09,5.25758e-09,6.823225e-09,8.384283e-09,9.754448e-09,1.0992933e-08,1.210601e-08,1.4002877e-08
923,5.235e-12,-1.47375e-11,6.975e-13,-4.604e-11,7.041e-11,2.178e-11,1.1645e-11,-4.4715e-11,7.50325e-11,3.451675e-10,8.05925e-10,1.41618e-09,2.4245375e-09,3.5272174e-09,5.27133e-09,6.830725e-09,8.3961575e-09,9.742572e-09,1.09941825e-08,1.2106635e-08,1.4000378e-08
924,-3.9e-13,-2.66125e-11,-2.4275e-12,-4.479e-11,7.9785e-11,2.7405e-11,9.77e-12,-2.9715e-11,6.12825e-11,3.670425e-10,7.95925e-10,1.42993e-09,2.4389124e-09,3.5478425e-09,5.27008e-09,6.80885e-09,8.407407e-09,9.728822e-09,1.1006057e-08,1.2105385e-08,1.4010378e-08
925,-4.14e-12,-2.28625e-11,-5.5525e-12,-4.2915e-11,8.3535e-11,3.428e-11,1.5395e-11,-1.8465e-11,6.19075e-11,3.964175e-10,8.0655e-10,1.43243e-09,2.4451625e-09,3.5715926e-09,5.274455e-09,6.7926e-09,8.409282e-09,9.725698e-09,1.1007307e-08,1.2109135e-08,1.4008503e-08
926,3.36e-12,-1.78625e-11,-1.55525e-11,-4.229e-11,8.291e-11,3.9905e-11,1.852e-11,-1.5965e-11,6.56575e-11,4.089175e-10,8.1155e-10,1.42618e-09,2.4451625e-09,3.5834675e-09,5.27758e-09,6.80385e-09,8.403033e-09,9.731322e-09,1.1013557e-08,1.212101e-08,1.4016003e-08
927,1.2735e-11,-1.28625e-11,-1.86775e-11,-2.979e-11,8.3535e-11,4.7405e-11,1.5395e-11,-1.284e-11,7.50325e-11,4.082925e-10,8.29675e-10,1.41493e-09,2.4326625e-09,3.5890926e-09,5.27758e-09,6.815725e-09,8.409907e-09,9.730073e-09,1.1027307e-08,1.213851e-08,1.40297525e-08
928,1.961e-11,-8.4875e-12,-1.36775e-11,-2.104e-11,8.166e-11,5.1155e-11,6.645e-12,-1.409e-11,8.81575e-11,3.970425e-10,8.43425e-10,1.40368e-09,2.4270375e-09,3.5803425e-09,5.273205e-09,6.82635e-09,8.417407e-09,9.733197e-09,1.10523075e-08,1.215226e-08,1.4038503e-08
929,1.8985e-11,7.7625e-12,-7.4275e-12,-1.7915e-11,7.6035e-11,4.1155e-11,2.895e-12,-2.409e-11,9.25325e-11,3.907925e-10,8.47175e-10,1.40368e-09,2.4364124e-09,3.5690926e-09,5.288205e-09,6.838225e-09,8.416783e-09,9.740073e-09,1.1065432e-08,1.2155385e-08,1.4051627e-08
930,1.0235e-11,2.02625e-11,-6.8025e-12,-1.5415e-11,7.166e-11,3.6155e-11,-4.605e-12,-3.159e-11,8.94075e-11,3.807925e-10,8.353e-10,1.41618e-09,2.4351625e-09,3.5622174e-09,5.311955e-09,6.854475e-09,8.423033e-09,9.750697e-09,1.1064808e-08,1.2164135e-08,1.40597525e-08
931,7.11e-12,2.21375e-11,-1.11775e-11,-2.729e-11,6.666e-11,3.303e-11,-7.73e-12,-3.159e-11,8.31575e-11,3.707925e-10,8.303e-10,1.43118e-09,2.4395375e-09,3.5578425e-09,5.325705e-09,6.86385e-09,8.429907e-09,9.752572e-09,1.1049183e-08,1.217476e-08,1.40578775e-08
932,1.6485e-11,1.96375e-11,-1.80525e-11,-3.104e-11,5.6035e-11,3.7405e-11,-2.3e-13,-3.3465e-11,8.37825e-11,3.657925e-10,8.303e-10,1.438055e-09,2.4464124e-09,3.5553425e-09,5.319455e-09,6.86885e-09,8.447407e-09,9.753197e-09,1.1042933e-08,1.2186635e-08,1.4056628e-08
933,2.836e-11,1.21375e-11,-1.80525e-11,-3.1665e-11,4.9785e-11,4.6155e-11,-2.105e-12,-3.534e-11,9.56575e-11,3.751675e-10,8.3155e-10,1.440555e-09,2.4589124e-09,3.5728425e-09,5.316955e-09,6.8701e-09,8.459282e-09,9.766323e-09,1.1049807e-08,1.220226e-08,1.4057252e-08
934,2.1485e-11,1.5125e-12,-1.80525e-11,-3.4165e-11,4.916e-11,5.053e-11,-7.105e-12,-2.5965e-11,1.000325e-10,3.939175e-10,8.303e-10,1.43993e-09,2.4664124e-09,3.5897174e-09,5.31383e-09,6.871975e-09,8.454283e-09,9.791948e-09,1.1072933e-08,1.221226e-08,1.4063502e-08
935,8.6e-13,4.6375e-12,-8.0525e-12,-3.4165e-11,4.3535e-11,4.4905e-11,-1.4605e-11,-2.534e-11,9.37825e-11,4.057925e-10,8.33425e-10,1.44118e-09,2.4751625e-09,3.5909675e-09,5.31008e-09,6.866975e-09,8.458658e-09,9.794448e-09,1.1088558e-08,1.221976e-08,1.4063502e-08
936,-1.7265e-11,1.46375e-11,-3.0525e-12,-3.7915e-11,3.791e-11,3.803e-11,-2.2105e-11,-2.534e-11,8.06575e-11,4.095425e-10,8.378e-10,1.44618e-09,2.4782876e-09,3.5728425e-09,5.325705e-09,6.8726e-09,8.470533e-09,9.7894475e-09,1.1102933e-08,1.222851e-08,1.4051002e-08
937,-6.64e-12,1.46375e-11,1.3225e-12,-2.854e-11,3.166e-11,4.303e-11,-1.7105e-11,-2.7215e-11,6.87825e-11,4.151675e-10,8.503e-10,1.443055e-09,2.4739124e-09,3.5603425e-09,5.333205e-09,6.8876e-09,8.489282e-09,9.791322e-09,1.1119807e-08,1.2229135e-08,1.4031002e-08
938,1.711e-11,1.33875e-11,1.38225e-11,-1.5415e-11,2.7285e-11,4.803e-11,-2.3e-13,-2.409e-11,7.62825e-11,4.189175e-10,8.578e-10,1.44618e-09,2.4732876e-09,3.5628425e-09,5.32133e-09,6.9026e-09,8.496783e-09,9.806323e-09,1.1131058e-08,1.221851e-08,1.4021002e-08
939,2.0235e-11,8.875e-13,6.9475e-12,-1.354e-11,3.416e-11,4.303e-11,6.02e-12,-2.159e-11,7.75325e-11,4.126675e-10,8.52175e-10,1.45743e-09,2.4651625e-09,3.5747174e-09,5.30008e-09,6.909475e-09,8.492408e-09,9.8194475e-09,1.11323075e-08,1.2215385e-08,1.4032877e-08
940,1.2735e-11,2.7625e-12,-4.9275e-12,-1.729e-11,4.2285e-11,4.178e-11,-8.55e-13,-1.8465e-11,8.37825e-11,4.051675e-10,8.4655e-10,1.466805e-09,2.4614124e-09,3.5772174e-09,5.30258e-09,6.906975e-09,8.487407e-09,9.836323e-09,1.1129183e-08,1.221851e-08,1.4056003e-08
941,2.735e-12,4.0125e-12,-1.36775e-11,-2.0415e-11,4.416e-11,3.928e-11,-2.3e-13,-5.965e-12,9.00325e-11,3.964175e-10,8.42175e-10,1.47493e-09,2.4689124e-09,3.5740926e-09,5.314455e-09,6.914475e-09,8.4880325e-09,9.851948e-09,1.1110433e-08,1.2231635e-08,1.4062253e-08
942,8.6e-13,2.625e-13,-1.30525e-11,-1.104e-11,4.916e-11,4.8655e-11,-2.105e-12,7.785e-12,9.75325e-11,3.976675e-10,8.3155e-10,1.46493e-09,2.4726625e-09,3.5734675e-09,5.329455e-09,6.91135e-09,8.505532e-09,9.865698e-09,1.1107307e-08,1.2245385e-08,1.4054753e-08
943,-7.89e-12,-1.6125e-12,-8.6775e-12,-5.415e-12,5.1035e-11,6.3655e-11,-8.55e-13,5.91e-12,1.012825e-10,4.001675e-10,8.1905e-10,1.44868e-09,2.4789124e-09,3.5772174e-09,5.34008e-09,6.91635e-09,8.532408e-09,9.8694475e-09,1.11323075e-08,1.225726e-08,1.4044128e-08
944,-1.8515e-11,-6.6125e-12,-5.5525e-12,-1.479e-11,5.541e-11,6.6155e-11,3.52e-12,6.535e-12,1.031575e-10,3.895425e-10,8.10925e-10,1.438055e-09,2.4820375e-09,3.5828425e-09,5.341955e-09,6.92135e-09,8.567407e-09,9.866947e-09,1.1166683e-08,1.226601e-08,1.4047252e-08
945,-2.039e-11,-1.22375e-11,-1.05525e-11,-2.854e-11,5.416e-11,5.8655e-11,8.52e-12,9.035e-12,9.75325e-11,3.795425e-10,8.18425e-10,1.43993e-09,2.4820375e-09,3.5972174e-09,5.340705e-09,6.92635e-09,8.5780325e-09,9.863823e-09,1.1190433e-08,1.2274135e-08,1.4049127e-08
946,-2.039e-11,-1.22375e-11,-1.74275e-11,-3.229e-11,5.541e-11,4.9905e-11,1.9145e-11,5.91e-12,9.37825e-11,3.832925e-10,8.29675e-10,1.44618e-09,2.4707876e-09,3.6034675e-09,5.35258e-09,6.924475e-09,8.571782e-09,9.871322e-09,1.11923075e-08,1.2274135e-08,1.4050378e-08
947,-2.039e-11,-3.4875e-12,-1.61775e-11,-3.0415e-11,5.8535e-11,4.8655e-11,2.227e-11,2.785e-12,9.31575e-11,3.907925e-10,8.37175e-10,1.46243e-09,2.4614124e-09,3.6022174e-09,5.37508e-09,6.925725e-09,8.559282e-09,9.872572e-09,1.1192933e-08,1.2272885e-08,1.4043502e-08
948,-6.015e-12,1.02625e-11,-1.24275e-11,-2.0415e-11,6.4785e-11,5.553e-11,2.9145e-11,-2.215e-12,9.69075e-11,3.970425e-10,8.35925e-10,1.47118e-09,2.4614124e-09,3.6047174e-09,5.385705e-09,6.91385e-09,8.547407e-09,9.881948e-09,1.1180433e-08,1.2272885e-08,1.4043502e-08
949,2.211e-11,5.8875e-12,-9.9275e-12,-2.354e-11,6.1035e-11,6.053e-11,2.4145e-11,-1.0965e-11,9.44075e-11,4.001675e-10,8.3905e-10,1.46743e-09,2.4726625e-09,3.6209675e-09,5.386955e-09,6.905725e-09,8.541782e-09,9.8794475e-09,1.1173557e-08,1.227476e-08,1.4046003e-08
950,3.3985e-11,-9.7375e-12,-1.74275e-11,-1.4165e-11,4.9785e-11,6.1155e-11,1.9145e-11,-1.034e-11,8.94075e-11,4.014175e-10,8.42175e-10,1.46868e-09,2.4764124e-09,3.6415926e-09,5.38883e-09,6.8926e-09,8.536783e-09,9.878822e-09,1.11823075e-08,1.2284135e-08,1.4041002e-08
951,2.086e-11,-2.16125e-11,-1.99275e-11,-6.04e-12,4.916e-11,5.928e-11,1.7895e-11,4.66e-12,9.87825e-11,3.951675e-10,8.37175e-10,1.46618e-09,2.4870375e-09,3.6553425e-09,5.38258e-09,6.890725e-09,8.531782e-09,9.891948e-09,1.1193557e-08,1.2284135e-08,1.4041002e-08
952,1.2735e-11,-2.09875e-11,-2.49275e-11,-1.665e-12,5.6035e-11,4.4905e-11,1.9145e-11,1.591e-11,1.137825e-10,3.807925e-10,8.2905e-10,1.45493e-09,2.4901625e-09,3.6672174e-09,5.368205e-09,6.906975e-09,8.540533e-09,9.911322e-09,1.1198558e-08,1.2285385e-08,1.4056628e-08
953,1.2735e-11,-1.09875e-11,-2.49275e-11,-1.2915e-11,6.4785e-11,3.803e-11,2.852e-11,1.591e-11,1.244075e-10,3.839175e-10,8.2905e-10,1.451805e-09,2.5001625e-09,3.6809675e-09,5.360705e-09,6.93385e-09,8.553657e-09,9.9275725e-09,1.12041825e-08,1.229601e-08,1.4082877e-08
954,1.6485e-11,8.875e-13,-1.30525e-11,-2.104e-11,6.8535e-11,4.4905e-11,3.5395e-11,1.716e-11,1.131575e-10,3.914175e-10,8.4155e-10,1.45243e-09,2.5007876e-09,3.6659675e-09,5.370705e-09,6.953225e-09,8.553032e-09,9.9375725e-09,1.1199807e-08,1.230101e-08,1.4085377e-08
955,1.586e-11,1.58875e-11,-2.4275e-12,-2.9165e-11,6.916e-11,3.678e-11,3.5395e-11,9.035e-12,1.075325e-10,4.064175e-10,8.603e-10,1.45868e-09,2.4989124e-09,3.6559675e-09,5.37883e-09,6.95135e-09,8.553032e-09,9.9394475e-09,1.11941825e-08,1.2299135e-08,1.4081002e-08
956,8.985e-12,2.08875e-11,-8.0525e-12,-4.104e-11,7.1035e-11,3.428e-11,4.852e-11,-9.65e-13,9.75325e-11,4.057925e-10,8.653e-10,1.46743e-09,2.4939124e-09,3.6465926e-09,5.37383e-09,6.943225e-09,8.556783e-09,9.935072e-09,1.11923075e-08,1.2297885e-08,1.4081002e-08
957,8.36e-12,1.15125e-11,-2.68025e-11,-4.479e-11,6.916e-11,4.303e-11,4.852e-11,-5.965e-12,9.06575e-11,4.045425e-10,8.60925e-10,1.48493e-09,2.4914124e-09,3.6453425e-09,5.36633e-09,6.9451e-09,8.567407e-09,9.930697e-09,1.1203557e-08,1.2295385e-08,1.4091002e-08
958,1.211e-11,6.5125e-12,-3.24275e-11,-4.0415e-11,6.416e-11,4.3655e-11,2.727e-11,2.785e-12,8.94075e-11,4.139175e-10,8.57175e-10,1.503055e-09,2.4857876e-09,3.6447174e-09,5.374455e-09,6.95885e-09,8.575532e-09,9.923197e-09,1.1217307e-08,1.2291635e-08,1.4105377e-08
959,8.36e-12,8.875e-13,-2.74275e-11,-3.1665e-11,5.6035e-11,3.928e-11,7.895e-12,1.2785e-11,1.062825e-10,4.145425e-10,8.39675e-10,1.50743e-09,2.4964124e-09,3.6609675e-09,5.394455e-09,6.975725e-09,8.586783e-09,9.915698e-09,1.1218558e-08,1.2297885e-08,1.4110378e-08
960,-1.015e-12,-1.28625e-11,-9.3025e-12,-3.2915e-11,5.541e-11,3.4905e-11,5.395e-12,7.785e-12,1.150325e-10,4.082925e-10,8.25925e-10,1.50618e-09,2.5076625e-09,3.6715926e-09,5.41133e-09,6.979475e-09,8.5899075e-09,9.926947e-09,1.12123075e-08,1.2304135e-08,1.4106003e-08
961,-1.9765e-11,-2.09875e-11,6.975e-13,-3.229e-11,6.4785e-11,3.3655e-11,-8.55e-13,-2.84e-12,1.162825e-10,4.089175e-10,8.19675e-10,1.50243e-09,2.5182876e-09,3.6728425e-09,5.423205e-09,6.98135e-09,8.586783e-09,9.9494475e-09,1.1210433e-08,1.2315385e-08,1.40978775e-08
962,-1.914e-11,-2.78625e-11,1.9475e-12,-2.729e-11,7.3535e-11,4.2405e-11,-4.605e-12,-7.84e-12,1.031575e-10,4.132925e-10,8.1905e-10,1.49743e-09,2.5214124e-09,3.6703425e-09,5.43008e-09,6.993225e-09,8.582408e-09,9.963823e-09,1.12123075e-08,1.2314135e-08,1.4085377e-08
963,-7.265e-12,-2.78625e-11,-6.1775e-12,-2.729e-11,8.291e-11,5.2405e-11,1.02e-12,-1.2215e-11,8.69075e-11,4.189175e-10,8.35925e-10,1.49118e-09,2.5170375e-09,3.6790926e-09,5.431955e-09,6.996975e-09,8.594908e-09,9.972572e-09,1.1211682e-08,1.231851e-08,1.40697525e-08
964,-3.9e-13,-9.1125e-12,-7.4275e-12,-1.979e-11,8.166e-11,5.4905e-11,3.95e-13,-1.284e-11,8.25325e-11,4.282925e-10,8.4655e-10,1.48868e-09,2.5145375e-09,3.6822174e-09,5.419455e-09,6.993225e-09,8.609282e-09,9.972572e-09,1.1217307e-08,1.232726e-08,1.4063502e-08
965,-4.14e-12,1.02625e-11,-7.4275e-12,-2.5415e-11,7.6035e-11,4.553e-11,1.645e-12,-1.0965e-11,9.06575e-11,4.320425e-10,8.4655e-10,1.49243e-09,2.5164124e-09,3.6784675e-09,5.413205e-09,6.983225e-09,8.621157e-09,9.965698e-09,1.1229183e-08,1.234476e-08,1.40697525e-08
966,-1.64e-12,1.71375e-11,-7.4275e-12,-2.9165e-11,5.791e-11,3.428e-11,-2.105e-12,-2.84e-12,1.019075e-10,4.189175e-10,8.32175e-10,1.51243e-09,2.5076625e-09,3.6797174e-09,5.42008e-09,6.978225e-09,8.625532e-09,9.953197e-09,1.1242933e-08,1.2350385e-08,1.4081002e-08
967,4.61e-12,4.0125e-12,7.25e-14,-3.0415e-11,5.041e-11,3.1155e-11,1.02e-12,1.535e-12,1.137825e-10,4.126675e-10,8.2905e-10,1.515555e-09,2.4907876e-09,3.6847174e-09,5.436955e-09,6.9651e-09,8.621157e-09,9.950697e-09,1.1249807e-08,1.234851e-08,1.4086628e-08
968,8.985e-12,-7.2375e-12,6.3225e-12,-2.729e-11,5.791e-11,4.303e-11,1.602e-11,8.41e-12,1.169075e-10,4.064175e-10,8.3905e-10,1.50118e-09,2.4826625e-09,3.6828425e-09,5.44258e-09,6.96135e-09,8.613657e-09,9.968198e-09,1.1253557e-08,1.235351e-08,1.4082877e-08
969,1.1485e-11,-9.875e-13,9.4475e-12,-2.5415e-11,6.916e-11,4.553e-11,3.1645e-11,9.66e-12,1.156575e-10,3.945425e-10,8.55925e-10,1.49993e-09,2.4789124e-09,3.6747174e-09,5.45133e-09,6.956975e-09,8.613032e-09,9.986323e-09,1.12623075e-08,1.235101e-08,1.4078503e-08
970,2.3985e-11,4.6375e-12,1.06975e-11,-1.854e-11,8.041e-11,4.2405e-11,2.977e-11,1.5285e-11,1.044075e-10,3.820425e-10,8.60925e-10,1.504305e-09,2.4882876e-09,3.6728425e-09,5.465705e-09,6.96385e-09,8.615532e-09,9.992572e-09,1.1262933e-08,1.234226e-08,1.4088503e-08
971,6.485e-12,-2.2375e-12,1.44475e-11,-7.915e-12,8.041e-11,4.4905e-11,1.602e-11,1.216e-11,9.87825e-11,3.832925e-10,8.578e-10,1.50618e-09,2.4995375e-09,3.6747174e-09,5.469455e-09,6.974475e-09,8.6180325e-09,9.985698e-09,1.1260433e-08,1.2339135e-08,1.4113502e-08
972,-7.89e-12,-9.875e-13,1.13225e-11,-9.165e-12,7.416e-11,5.053e-11,1.0395e-11,4.66e-12,8.62825e-11,3.895425e-10,8.62175e-10,1.516805e-09,2.5107876e-09,3.6765926e-09,5.478205e-09,6.9851e-09,8.626783e-09,9.981948e-09,1.1267307e-08,1.234601e-08,1.4131627e-08
973,-4.765e-12,2.625e-13,1.9475e-12,-2.229e-11,7.7285e-11,5.803e-11,7.27e-12,-2.215e-12,9.25325e-11,4.120425e-10,8.5905e-10,1.503055e-09,2.5201625e-09,3.6778425e-09,5.48758e-09,6.993225e-09,8.6380325e-09,9.986323e-09,1.1265432e-08,1.2364135e-08,1.41297525e-08
974,1.461e-11,5.2625e-12,-6.1775e-12,-2.2915e-11,7.9785e-11,5.928e-11,-3.355e-12,-7.84e-12,1.075325e-10,4.276675e-10,8.48425e-10,1.49993e-09,2.5170375e-09,3.6797174e-09,5.489455e-09,7.016975e-09,8.642408e-09,9.990697e-09,1.1265432e-08,1.238351e-08,1.41297525e-08
975,2.5235e-11,9.0125e-12,-5.5525e-12,-2.104e-11,8.041e-11,5.7405e-11,-9.605e-12,-1.534e-11,1.181575e-10,4.395425e-10,8.29675e-10,1.50243e-09,2.5095375e-09,3.6928425e-09,5.48383e-09,7.023225e-09,8.649282e-09,9.990073e-09,1.1288558e-08,1.2391635e-08,1.4132253e-08
976,2.711e-11,7.7625e-12,-1.1775e-12,-2.354e-11,7.666e-11,6.053e-11,-1.7105e-11,-2.409e-11,1.150325e-10,4.351675e-10,8.2405e-10,1.50743e-09,2.4951625e-09,3.7090926e-09,5.483205e-09,7.028225e-09,8.653032e-09,9.991948e-09,1.1312933e-08,1.239851e-08,1.4137252e-08
977,8.36e-12,-3.625e-13,1.9475e-12,-3.7915e-11,6.7285e-11,6.8655e-11,-1.9605e-11,-2.909e-11,1.231575e-10,4.239175e-10,8.2655e-10,1.514305e-09,2.5076625e-09,3.7228425e-09,5.493205e-09,7.043225e-09,8.646783e-09,9.996947e-09,1.1325432e-08,1.2390385e-08,1.4143502e-08
978,-2.265e-12,3.3875e-12,-3.6775e-12,-4.479e-11,6.8535e-11,6.303e-11,-1.648e-11,-3.284e-11,1.200325e-10,4.114175e-10,8.428e-10,1.51368e-09,2.5182876e-09,3.7278425e-09,5.50758e-09,7.043225e-09,8.652408e-09,9.998198e-09,1.1319183e-08,1.237851e-08,1.4148503e-08
979,-9.14e-12,1.15125e-11,-8.0525e-12,-4.354e-11,7.4785e-11,5.678e-11,-1.0855e-11,-3.2215e-11,1.225325e-10,4.064175e-10,8.4655e-10,1.50868e-09,2.5220375e-09,3.7322176e-09,5.509455e-09,7.02885e-09,8.659282e-09,9.996947e-09,1.13041825e-08,1.237476e-08,1.4143502e-08
980,8.6e-13,1.15125e-11,-7.4275e-12,-2.729e-11,7.666e-11,6.303e-11,-2.73e-12,-3.409e-11,1.319075e-10,4.070425e-10,8.3155e-10,1.509305e-09,2.5164124e-09,3.7315924e-09,5.51258e-09,7.01385e-09,8.683032e-09,1.0003823e-08,1.12841825e-08,1.237851e-08,1.4138503e-08
981,2.211e-11,5.2625e-12,-1.36775e-11,-1.854e-11,7.291e-11,7.1155e-11,1.645e-12,-3.4715e-11,1.437825e-10,4.101675e-10,8.22175e-10,1.504305e-09,2.5182876e-09,3.7378425e-09,5.515705e-09,7.004475e-09,8.696158e-09,1.0005072e-08,1.1277932e-08,1.238226e-08,1.4136628e-08
982,3.836e-11,7.1375e-12,-1.99275e-11,-2.6665e-11,6.7285e-11,7.053e-11,-2.3e-13,-4.284e-11,1.519075e-10,4.126675e-10,8.32175e-10,1.50118e-09,2.5214124e-09,3.7465924e-09,5.526955e-09,7.003225e-09,8.698658e-09,1.0001322e-08,1.1293557e-08,1.238851e-08,1.4146628e-08
983,3.836e-11,8.3875e-12,-2.18025e-11,-4.2915e-11,6.7285e-11,6.4905e-11,3.52e-12,-4.159e-11,1.525325e-10,4.189175e-10,8.3905e-10,1.49993e-09,2.5176625e-09,3.7559675e-09,5.54258e-09,7.0126e-09,8.700533e-09,1.0003823e-08,1.1310433e-08,1.2392885e-08,1.4165377e-08
984,2.586e-11,4.6375e-12,-1.18025e-11,-5.1665e-11,7.1035e-11,6.4905e-11,1.477e-11,-3.909e-11,1.550325e-10,4.307925e-10,8.4155e-10,1.49743e-09,2.5245375e-09,3.7584673e-09,5.56008e-09,7.02885e-09,8.703657e-09,1.0012572e-08,1.13141825e-08,1.2400385e-08,1.4165377e-08
985,8.6e-13,3.3875e-12,-1.8025e-12,-5.354e-11,7.291e-11,7.6155e-11,7.27e-12,-3.2215e-11,1.619075e-10,4.351675e-10,8.4155e-10,1.49118e-09,2.5264124e-09,3.7522176e-09,5.563205e-09,7.036975e-09,8.703657e-09,1.0015698e-08,1.1304808e-08,1.240476e-08,1.4165377e-08
986,-1.4765e-11,2.1375e-12,-3.6775e-12,-5.979e-11,7.666e-11,8.1155e-11,-1.0855e-11,-2.5965e-11,1.612825e-10,4.239175e-10,8.403e-10,1.48493e-09,2.5257876e-09,3.7415924e-09,5.571955e-09,7.04135e-09,8.704908e-09,1.0016323e-08,1.1297307e-08,1.240476e-08,1.4162253e-08
987,-1.4765e-11,2.7625e-12,-1.43025e-11,-5.9165e-11,6.9785e-11,7.678e-11,-1.773e-11,-1.4715e-11,1.450325e-10,4.214175e-10,8.35925e-10,1.48993e-09,2.5226625e-09,3.7253427e-09,5.565705e-09,7.033225e-09,8.701782e-09,1.0018198e-08,1.1299183e-08,1.239226e-08,1.4161002e-08
988,-1.1015e-11,2.1375e-12,-1.43025e-11,-4.7915e-11,6.6035e-11,5.678e-11,-2.5855e-11,-4.09e-12,1.112825e-10,4.176675e-10,8.35925e-10,1.500555e-09,2.5226625e-09,3.7122174e-09,5.550705e-09,7.034475e-09,8.700533e-09,1.0026947e-08,1.1301058e-08,1.2382885e-08,1.4171627e-08
989,-1.3515e-11,-3.625e-13,-1.80525e-11,-2.229e-11,6.166e-11,4.7405e-11,-1.9605e-11,-2.84e-12,9.00325e-11,4.095425e-10,8.553e-10,1.51368e-09,2.5207876e-09,3.6997174e-09,5.530705e-09,7.048225e-09,8.704283e-09,1.0025072e-08,1.1306683e-08,1.2381635e-08,1.4184128e-08
990,-7.265e-12,4.6375e-12,-2.74275e-11,-1.665e-12,5.8535e-11,5.553e-11,-1.398e-11,-5.34e-12,9.37825e-11,4.014175e-10,8.72175e-10,1.52118e-09,2.5264124e-09,3.7040926e-09,5.52383e-09,7.05885e-09,8.6980325e-09,1.0011948e-08,1.13023075e-08,1.2384135e-08,1.4181627e-08
991,7.11e-12,1.02625e-11,-2.30525e-11,1.46e-12,4.916e-11,7.2405e-11,-7.105e-12,-1.4715e-11,1.081575e-10,4.032925e-10,8.68425e-10,1.51368e-09,2.5426625e-09,3.7109675e-09,5.53758e-09,7.0776e-09,8.690533e-09,1.0005698e-08,1.1295432e-08,1.240226e-08,1.4172877e-08
992,8.36e-12,9.6375e-12,-3.6775e-12,-8.54e-12,5.416e-11,7.8655e-11,4.77e-12,2.85e-13,1.112825e-10,3.957925e-10,8.6655e-10,1.50743e-09,2.5607876e-09,3.7209675e-09,5.556955e-09,7.084475e-09,8.6999075e-09,1.00175725e-08,1.1293557e-08,1.241476e-08,1.4173502e-08
993,-6.015e-12,2.625e-13,1.25725e-11,-1.7915e-11,7.7285e-11,6.9905e-11,1.0395e-11,1.1535e-11,1.231575e-10,4.001675e-10,8.60925e-10,1.49493e-09,2.5695375e-09,3.7322176e-09,5.57508e-09,7.08635e-09,8.725532e-09,1.0043823e-08,1.1304808e-08,1.2417885e-08,1.4193502e-08
994,-1.664e-11,-9.875e-13,1.56975e-11,-1.729e-11,8.541e-11,5.4905e-11,6.645e-12,8.41e-12,1.300325e-10,4.020425e-10,8.60925e-10,1.49118e-09,2.5626625e-09,3.7384673e-09,5.583205e-09,7.09385e-09,8.750533e-09,1.0062572e-08,1.1317307e-08,1.240601e-08,1.41897525e-08
995,-7.89e-12,2.625e-13,1.19475e-11,-1.729e-11,7.541e-11,3.8655e-11,-7.105e-12,-2.215e-12,1.269075e-10,3.964175e-10,8.703e-10,1.50743e-09,2.5476625e-09,3.7403427e-09,5.583205e-09,7.1101e-09,8.7680325e-09,1.0081948e-08,1.1317307e-08,1.241101e-08,1.4186628e-08
996,5.86e-12,-4.1125e-12,1.9475e-12,-1.9165e-11,6.541e-11,3.8655e-11,-7.73e-12,-7.84e-12,1.200325e-10,3.989175e-10,8.68425e-10,1.513055e-09,2.5401625e-09,3.7322176e-09,5.57758e-09,7.118225e-09,8.7799075e-09,1.0086947e-08,1.1316683e-08,1.241976e-08,1.4187252e-08
997,1.586e-11,-1.09875e-11,-6.8025e-12,-1.5415e-11,7.791e-11,4.428e-11,-6.48e-12,-1.3465e-11,1.244075e-10,4.064175e-10,8.62175e-10,1.51118e-09,2.5364124e-09,3.7247174e-09,5.581955e-09,7.104475e-09,8.787407e-09,1.00894475e-08,1.1316057e-08,1.242976e-08,1.4191002e-08
